EMOCIONES;RECONOCIMIENTO;¿Notas que respiras más lento cuando te sientes en calma?
EMOCIONES;RECONOCIMIENTO;¿Reconoces el brillo en tus ojos al experimentar gratitud?
EMOCIONES;RECONOCIMIENTO;¿Percibes calor en el pecho cuando sientes ternura?
EMOCIONES;RECONOCIMIENTO;¿Eres consciente de tensión en la frente al preocuparte?
EMOCIONES;RECONOCIMIENTO;¿Notas cómo tus pies se mueven inquietos al sentir impaciencia?
EMOCIONES;RECONOCIMIENTO;¿Percibes que frunces el ceño al sentir desconfianza?
EMOCIONES;RECONOCIMIENTO;¿Reconoces cómo tu espalda se encorva cuando te sientes derrotado?
EMOCIONES;RECONOCIMIENTO;¿Notas que caminas más rápido cuando estás ansioso?
EMOCIONES;RECONOCIMIENTO;¿Percibes la ligereza corporal cuando experimentas alegría?
EMOCIONES;RECONOCIMIENTO;¿Eres consciente de cómo te falta aire al estar muy nervioso?
EMOCIONES;RECONOCIMIENTO;¿Notas cómo tu corazón late más fuerte cuando sientes ira?
EMOCIONES;RECONOCIMIENTO;¿Reconoces que tu voz tiembla cuando tienes miedo?
EMOCIONES;RECONOCIMIENTO;¿Percibes que aprietas los dientes en momentos de tensión?
EMOCIONES;RECONOCIMIENTO;¿Notas que tu piel se sonroja al sentir vergüenza?
EMOCIONES;RECONOCIMIENTO;¿Eres consciente de escalofríos cuando sientes emoción intensa?
EMOCIONES;RECONOCIMIENTO;¿Percibes cosquilleo en tu estómago al sentir ilusión?
EMOCIONES;RECONOCIMIENTO;¿Reconoces tensión en tus hombros cuando estás preocupado?
EMOCIONES;RECONOCIMIENTO;¿Notas que tu mirada se evade al sentir incomodidad?
EMOCIONES;RECONOCIMIENTO;¿Percibes cómo tu boca se seca cuando sientes temor?
EMOCIONES;RECONOCIMIENTO;¿Eres consciente de la relajación corporal cuando estás en paz?
EMOCIONES;RECONOCIMIENTO;¿Notas tu respiración profunda al sentir alivio?
EMOCIONES;RECONOCIMIENTO;¿Percibes ligereza en tu andar cuando te sientes motivado?
EMOCIONES;RECONOCIMIENTO;¿Reconoces que te encoges físicamente al sentir inseguridad?
EMOCIONES;RECONOCIMIENTO;¿Notas temblor en tus manos en situaciones de estrés?
EMOCIONES;RECONOCIMIENTO;¿Eres consciente de tus gestos espontáneos al sentir alegría?
EMOCIONES;RECONOCIMIENTO;¿Percibes cansancio físico al sostener una emoción prolongada?
EMOCIONES;RECONOCIMIENTO;¿Notas energía extra en tu cuerpo cuando sientes entusiasmo?
EMOCIONES;RECONOCIMIENTO;¿Reconoces tensión en tu cuello al sentir rabia contenida?
EMOCIONES;RECONOCIMIENTO;¿Percibes calor corporal al sentir esperanza?
EMOCIONES;RECONOCIMIENTO;¿Eres consciente de la sonrisa leve cuando estás sereno?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente de que estás escuchando ahora mismo?
COMUNICACION;RECONOCIMIENTO;¿Notas tu presencia cuando alguien te habla?
COMUNICACION;RECONOCIMIENTO;¿Te das cuenta de tus palabras mientras las pronuncias?
COMUNICACION;RECONOCIMIENTO;¿Reconoces tu emoción antes de responder?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente de tu silencio en una conversación?
COMUNICACION;RECONOCIMIENTO;¿Notas que tu tono cambia cuando hablas con diferentes personas?
COMUNICACION;RECONOCIMIENTO;¿Reconoces que puedes escuchar sin juzgar?
COMUNICACION;RECONOCIMIENTO;¿Te das cuenta de cuándo interrumpes?
COMUNICACION;RECONOCIMIENTO;¿Percibes tu disposición al abrirte al diálogo?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente del momento exacto en que decides hablar?
COMUNICACION;RECONOCIMIENTO;¿Notas si escuchas realmente o solo esperas tu turno?
COMUNICACION;RECONOCIMIENTO;¿Reconoces la diferencia entre escuchar y oír?
COMUNICACION;RECONOCIMIENTO;¿Te das cuenta de que tu lenguaje corporal también comunica?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente de cómo tu mirada transmite interés?
COMUNICACION;RECONOCIMIENTO;¿Notas tu emoción reflejada en tu forma de hablar?
COMUNICACION;RECONOCIMIENTO;¿Percibes el silencio como parte de la comunicación?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente de tus gestos al escuchar?
COMUNICACION;RECONOCIMIENTO;¿Notas que tu cuerpo se mueve al hablar con alguien?
COMUNICACION;RECONOCIMIENTO;¿Reconoces si tu atención se dispersa durante una conversación?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente de tus pausas al hablar?
COMUNICACION;RECONOCIMIENTO;¿Te das cuenta de cuándo tu voz se eleva?
COMUNICACION;RECONOCIMIENTO;¿Percibes cómo cambia tu respiración al comunicarte?
COMUNICACION;RECONOCIMIENTO;¿Reconoces la energía en tu cuerpo al hablar en público?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente de tu tono cuando expresas gratitud?
COMUNICACION;RECONOCIMIENTO;¿Notas que tu postura influye en tu comunicación?
COMUNICACION;RECONOCIMIENTO;¿Te das cuenta de la emoción en tu voz al saludar?
COMUNICACION;RECONOCIMIENTO;¿Reconoces cuándo tu silencio incomoda?
COMUNICACION;RECONOCIMIENTO;¿Percibes si tu expresión facial acompaña tus palabras?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente de la intensidad de tu voz?
COMUNICACION;RECONOCIMIENTO;¿Notas que tu mirada evita o busca contacto visual?
COMUNICACION;RECONOCIMIENTO;¿Reconoces el instante en que eliges callar?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente de tus manos al hablar?
COMUNICACION;RECONOCIMIENTO;¿Notas si tu risa surge espontáneamente al conversar?
COMUNICACION;RECONOCIMIENTO;¿Reconoces si tu comunicación es clara o confusa?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente de tu disposición a escuchar?
COMUNICACION;RECONOCIMIENTO;¿Notas si tu atención fluctúa cuando alguien se expresa?
COMUNICACION;RECONOCIMIENTO;¿Percibes que tu respiración cambia al hablar de temas difíciles?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente del ritmo de tus palabras?
COMUNICACION;RECONOCIMIENTO;¿Notas tu emoción reflejada en la velocidad de tu hablar?
COMUNICACION;RECONOCIMIENTO;¿Reconoces si tu silencio transmite apoyo?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente de tu tono cuando corriges a alguien?
COMUNICACION;RECONOCIMIENTO;¿Notas cuándo tu voz transmite nerviosismo?
COMUNICACION;RECONOCIMIENTO;¿Percibes si tu comunicación se adapta al entorno?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente de cómo tu risa contagia al otro?
COMUNICACION;RECONOCIMIENTO;¿Reconoces cuándo hablas demasiado?
COMUNICACION;RECONOCIMIENTO;¿Notas tu disposición al escuchar temas que no te interesan?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente de la emoción que transmites al contar algo?
COMUNICACION;RECONOCIMIENTO;¿Percibes el momento en que tu atención regresa a la conversación?
COMUNICACION;RECONOCIMIENTO;¿Reconoces cuándo tu silencio fortalece el diálogo?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente de la escucha activa como parte de comunicarte?
COMUNICACION;RECONOCIMIENTO;¿Notas tu respiración mientras escuchas a alguien hablar?
COMUNICACION;RECONOCIMIENTO;¿Percibes cambios en tu tono de voz cuando te sientes inseguro?
COMUNICACION;RECONOCIMIENTO;¿Reconoces que tu corazón late más rápido al hablar en público?
COMUNICACION;RECONOCIMIENTO;¿Notas que tu garganta se seca cuando estás nervioso en una conversación?
COMUNICACION;RECONOCIMIENTO;¿Percibes calor en tu rostro al sentir vergüenza al comunicarte?
COMUNICACION;RECONOCIMIENTO;¿Reconoces tensión en tus hombros cuando alguien te confronta?
COMUNICACION;RECONOCIMIENTO;¿Notas que tus manos tiemblan al hablar en una situación difícil?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente de tu postura cuando intentas escuchar con atención?
COMUNICACION;RECONOCIMIENTO;¿Percibes tu voz más firme cuando estás seguro de lo que dices?
COMUNICACION;RECONOCIMIENTO;¿Reconoces que sonríes espontáneamente al escuchar algo agradable?
COMUNICACION;RECONOCIMIENTO;¿Notas tu respiración entrecortada al discutir?
COMUNICACION;RECONOCIMIENTO;¿Percibes un nudo en el estómago antes de iniciar una conversación importante?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente de la tensión en tu mandíbula al discutir?
COMUNICACION;RECONOCIMIENTO;¿Notas que tu mirada se evade cuando te incomoda lo que escuchas?
COMUNICACION;RECONOCIMIENTO;¿Percibes escalofríos cuando alguien te dice algo impactante?
COMUNICACION;RECONOCIMIENTO;¿Reconoces que aprietas los labios cuando no quieres responder?
COMUNICACION;RECONOCIMIENTO;¿Notas que tus hombros se relajan cuando la comunicación es fluida?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente del temblor en tu voz al expresar algo íntimo?
COMUNICACION;RECONOCIMIENTO;¿Percibes que tus pies se mueven inquietos en una charla difícil?
COMUNICACION;RECONOCIMIENTO;¿Notas cómo cambia tu respiración al explicar algo con calma?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente de tu energía corporal al comunicar entusiasmo?
COMUNICACION;RECONOCIMIENTO;¿Reconoces tensión en tu cuello cuando callas algo que quieres decir?
COMUNICACION;RECONOCIMIENTO;¿Notas que tu cuerpo se inclina hacia adelante cuando te interesa la conversación?
COMUNICACION;RECONOCIMIENTO;¿Percibes que frunces el ceño al no entender lo que escuchas?
COMUNICACION;RECONOCIMIENTO;¿Reconoces cómo tus ojos brillan al hablar de algo que te apasiona?
COMUNICACION;RECONOCIMIENTO;¿Notas cansancio en tu voz tras una larga conversación?
COMUNICACION;RECONOCIMIENTO;¿Percibes calor en tus manos al estar emocionado en una charla?
COMUNICACION;RECONOCIMIENTO;¿Reconoces el alivio corporal al ser escuchado con atención?
COMUNICACION;RECONOCIMIENTO;¿Notas tensión en tus músculos cuando interrumpes a alguien?
COMUNICACION;RECONOCIMIENTO;¿Percibes tranquilidad física cuando el diálogo es respetuoso?
COMUNICACION;RECONOCIMIENTO;¿Eres consciente de la sonrisa involuntaria cuando alguien te comprende?
COMUNICACION;RECONOCIMIENTO;¿Notas cómo tu respiración cambia al pedir disculpas?
COMUNICACION;RECONOCIMIENTO;¿Percibes que tus ojos evitan contacto visual cuando mientes?
COMUNICACION;RECONOCIMIENTO;¿Reconoces energía extra en tu cuerpo al contar una buena noticia?
COMUNICACION;RECONOCIMIENTO;¿Notas cansancio físico cuando no logras expresarte bien?
COMUNICACION;RECONOCIMIENTO;¿Percibes cosquilleo en el estómago al confesar algo importante?
COMUNICACION;RECONOCIMIENTO;¿Reconoces tensión en tus manos al sujetar objetos mientras hablas?
COMUNICACION;RECONOCIMIENTO;¿Notas tu voz más baja cuando dudas de lo que dices?
COMUNICACION;RECONOCIMIENTO;¿Percibes relajación muscular cuando logras expresar lo que sientes?
COMUNICACION;RECONOCIMIENTO;¿Reconoces que respiras más profundo al terminar una discusión?
COMUNICACION;RECONOCIMIENTO;¿Notas cómo tu pecho se expande al hablar con seguridad?
COMUNICACION;RECONOCIMIENTO;¿Percibes tu postura encorvada cuando sientes vergüenza en la comunicación?
COMUNICACION;RECONOCIMIENTO;¿Reconoces tensión en tus piernas cuando estás en silencio obligado?
COMUNICACION;RECONOCIMIENTO;¿Notas cómo tu tono cambia al hablar con alguien cercano?
COMUNICACION;RECONOCIMIENTO;¿Percibes que sonríes sin pensarlo cuando escuchas palabras amables?
COMUNICACION;RECONOCIMIENTO;¿Reconoces tensión en tu frente cuando te cuesta escuchar?
COMUNICACION;RECONOCIMIENTO;¿Notas cómo tu voz se acelera cuando te sientes emocionado?
COMUNICACION;RECONOCIMIENTO;¿Percibes tu respiración más lenta al hablar en un ambiente tranquilo?
COMUNICACION;RECONOCIMIENTO;¿Reconoces cosquilleo en tu piel cuando recibes un halago inesperado?
COMUNICACION;RECONOCIMIENTO;¿Notas cómo tus manos se mueven más al explicar una idea?
HABITOS;RECONOCIMIENTO;¿Eres consciente de que repites ciertas acciones sin pensarlo?
HABITOS;RECONOCIMIENTO;¿Notas la presencia de hábitos en tu día desde que despiertas?
HABITOS;RECONOCIMIENTO;¿Reconoces cuando haces algo de forma automática?
HABITOS;RECONOCIMIENTO;¿Te das cuenta de los hábitos que realizas al levantarte?
HABITOS;RECONOCIMIENTO;¿Percibes que tu cuerpo actúa sin necesidad de decidir?
HABITOS;RECONOCIMIENTO;¿Eres consciente de tus rutinas de la mañana?
HABITOS;RECONOCIMIENTO;¿Notas cuándo realizas un hábito sin esfuerzo consciente?
HABITOS;RECONOCIMIENTO;¿Reconoces acciones que se repiten cada día sin cuestionarlas?
HABITOS;RECONOCIMIENTO;¿Eres consciente de la secuencia de tus actividades cotidianas?
HABITOS;RECONOCIMIENTO;¿Notas tu repetición al preparar tus alimentos?
HABITOS;RECONOCIMIENTO;¿Te das cuenta de que algunos hábitos surgen sin pensarlo?
HABITOS;RECONOCIMIENTO;¿Eres consciente de cómo te cepillas los dientes cada día?
HABITOS;RECONOCIMIENTO;¿Notas que caminas siempre por el mismo camino?
HABITOS;RECONOCIMIENTO;¿Reconoces cuándo realizas tareas con piloto automático?
HABITOS;RECONOCIMIENTO;¿Eres consciente de la repetición en tus gestos cotidianos?
HABITOS;RECONOCIMIENTO;¿Notas cuándo tu cuerpo recuerda un hábito sin esfuerzo?
HABITOS;RECONOCIMIENTO;¿Reconoces que tienes rutinas al comer o beber?
HABITOS;RECONOCIMIENTO;¿Eres consciente de que algunas acciones ocurren a la misma hora?
HABITOS;RECONOCIMIENTO;¿Notas que tu cuerpo sigue patrones al dormir?
HABITOS;RECONOCIMIENTO;¿Reconoces cuándo tu mente repite pensamientos automáticos?
HABITOS;RECONOCIMIENTO;¿Eres consciente de pequeños rituales antes de descansar?
HABITOS;RECONOCIMIENTO;¿Notas que realizas movimientos repetitivos al trabajar?
HABITOS;RECONOCIMIENTO;¿Reconoces tus rutinas antes de salir de casa?
HABITOS;RECONOCIMIENTO;¿Eres consciente de tu secuencia al organizar objetos?
HABITOS;RECONOCIMIENTO;¿Notas que usas siempre las mismas frases al saludar?
HABITOS;RECONOCIMIENTO;¿Reconoces gestos que repites al concentrarte?
HABITOS;RECONOCIMIENTO;¿Eres consciente de la constancia en tus horarios diarios?
HABITOS;RECONOCIMIENTO;¿Notas rutinas pequeñas al iniciar tus actividades?
HABITOS;RECONOCIMIENTO;¿Reconoces cuándo un hábito aparece sin pensarlo?
HABITOS;RECONOCIMIENTO;¿Eres consciente de los pasos que sigues al cocinar?
HABITOS;RECONOCIMIENTO;¿Notas que tu día se estructura en torno a hábitos?
HABITOS;RECONOCIMIENTO;¿Reconoces cuándo el hábito aparece incluso en vacaciones?
HABITOS;RECONOCIMIENTO;¿Eres consciente de tus hábitos al usar el teléfono?
HABITOS;RECONOCIMIENTO;¿Notas gestos corporales que se repiten al hablar?
HABITOS;RECONOCIMIENTO;¿Reconoces que tus hábitos marcan tu ritmo diario?
HABITOS;RECONOCIMIENTO;¿Eres consciente de que hay costumbres heredadas?
HABITOS;RECONOCIMIENTO;¿Notas cuándo repites tareas al mismo tiempo cada día?
HABITOS;RECONOCIMIENTO;¿Reconoces la sensación de estar en piloto automático?
HABITOS;RECONOCIMIENTO;¿Eres consciente de que algunos hábitos te acompañan desde niño?
HABITOS;RECONOCIMIENTO;¿Notas patrones similares en tu forma de trabajar cada día?
HABITOS;RECONOCIMIENTO;¿Reconoces hábitos ligados al ocio o descanso?
HABITOS;RECONOCIMIENTO;¿Eres consciente de la repetición de movimientos al caminar?
HABITOS;RECONOCIMIENTO;¿Notas cuándo usas siempre la misma mano para ciertas tareas?
HABITOS;RECONOCIMIENTO;¿Reconoces rutinas en la forma en que acomodas objetos?
HABITOS;RECONOCIMIENTO;¿Eres consciente de tus hábitos de higiene diarios?
HABITOS;RECONOCIMIENTO;¿Notas patrones en tu forma de organizar el tiempo libre?
HABITOS;RECONOCIMIENTO;¿Reconoces hábitos que surgen sin planearlos?
HABITOS;RECONOCIMIENTO;¿Eres consciente de la repetición al revisar tu correo o mensajes?
HABITOS;RECONOCIMIENTO;¿Notas que realizas movimientos automáticos al pensar?
HABITOS;RECONOCIMIENTO;¿Reconoces tus hábitos como parte de tu identidad diaria?
HABITOS;RECONOCIMIENTO;¿Notas tu respiración al realizar tus rutinas diarias?
HABITOS;RECONOCIMIENTO;¿Percibes tensión en tu cuerpo cuando repites un hábito que no disfrutas?
HABITOS;RECONOCIMIENTO;¿Reconoces que tu postura cambia según el hábito que realizas?
HABITOS;RECONOCIMIENTO;¿Notas cansancio físico cuando sostienes un hábito por mucho tiempo?
HABITOS;RECONOCIMIENTO;¿Percibes energía en tu cuerpo cuando realizas un hábito que disfrutas?
HABITOS;RECONOCIMIENTO;¿Reconoces que tu corazón late más rápido al iniciar ciertos hábitos?
HABITOS;RECONOCIMIENTO;¿Notas pesadez en tu cuerpo al repetir un hábito poco saludable?
HABITOS;RECONOCIMIENTO;¿Percibes alivio corporal al cumplir con un hábito positivo?
HABITOS;RECONOCIMIENTO;¿Reconoces tensión en tus manos al repetir tareas mecánicas?
HABITOS;RECONOCIMIENTO;¿Notas ligereza corporal al practicar un hábito saludable?
HABITOS;RECONOCIMIENTO;¿Percibes que tu respiración se acelera con hábitos exigentes?
HABITOS;RECONOCIMIENTO;¿Reconoces la calma en tu cuerpo al realizar un hábito relajante?
HABITOS;RECONOCIMIENTO;¿Notas que tu piel reacciona (sudor, frío) al practicar ciertos hábitos?
HABITOS;RECONOCIMIENTO;¿Percibes rigidez en tu cuello al repetir rutinas diarias tensas?
HABITOS;RECONOCIMIENTO;¿Reconoces el movimiento repetitivo de tu cuerpo al trabajar?
HABITOS;RECONOCIMIENTO;¿Notas dolor físico al sostener un hábito inadecuado?
HABITOS;RECONOCIMIENTO;¿Percibes tu cuerpo agradecido tras cumplir un hábito saludable?
HABITOS;RECONOCIMIENTO;¿Reconoces cambios en tu tono de voz al cumplir rutinas?
HABITOS;RECONOCIMIENTO;¿Notas la tensión en tu mandíbula en hábitos ligados al estrés?
HABITOS;RECONOCIMIENTO;¿Percibes tu energía renovada tras mantener un hábito constante?
HABITOS;RECONOCIMIENTO;¿Reconoces cansancio ocular por hábitos digitales prolongados?
HABITOS;RECONOCIMIENTO;¿Notas que tus hombros se encogen en hábitos automáticos?
HABITOS;RECONOCIMIENTO;¿Percibes alivio en tu respiración tras terminar una rutina positiva?
HABITOS;RECONOCIMIENTO;¿Reconoces cómo tu cuerpo se acomoda a los hábitos diarios?
HABITOS;RECONOCIMIENTO;¿Notas tu postura erguida al practicar hábitos de confianza?
HABITOS;RECONOCIMIENTO;¿Percibes rigidez corporal al no poder cambiar un hábito?
HABITOS;RECONOCIMIENTO;¿Reconoces tu voz más clara tras un hábito de cuidado personal?
HABITOS;RECONOCIMIENTO;¿Notas cómo tus manos siguen un patrón en hábitos repetitivos?
HABITOS;RECONOCIMIENTO;¿Percibes cansancio en las piernas tras rutinas prolongadas?
HABITOS;RECONOCIMIENTO;¿Reconoces tensión abdominal al no cumplir un hábito esperado?
HABITOS;RECONOCIMIENTO;¿Notas relajación muscular al terminar un hábito satisfactorio?
HABITOS;RECONOCIMIENTO;¿Percibes energía adicional al practicar hábitos activos?
HABITOS;RECONOCIMIENTO;¿Reconoces cómo tu respiración acompaña ciertos hábitos?
HABITOS;RECONOCIMIENTO;¿Notas dolor en la espalda por hábitos de mala postura?
HABITOS;RECONOCIMIENTO;¿Percibes ligereza al practicar hábitos de ejercicio físico?
HABITOS;RECONOCIMIENTO;¿Reconoces sudoración en hábitos que implican esfuerzo?
HABITOS;RECONOCIMIENTO;¿Notas serenidad en tu cuerpo al practicar hábitos de meditación?
HABITOS;RECONOCIMIENTO;¿Percibes tensión en tu rostro en hábitos ligados a la prisa?
HABITOS;RECONOCIMIENTO;¿Reconoces cosquilleo en tus manos en hábitos creativos?
HABITOS;RECONOCIMIENTO;¿Notas agotamiento en tu cuerpo al repetir un hábito dañino?
HABITOS;RECONOCIMIENTO;¿Percibes tu corazón más tranquilo en hábitos de autocuidado?
HABITOS;RECONOCIMIENTO;¿Reconoces presión en tu pecho en hábitos exigentes?
HABITOS;RECONOCIMIENTO;¿Notas tu respiración entrecortada en hábitos de alta energía?
HABITOS;RECONOCIMIENTO;¿Percibes placer corporal al repetir un hábito positivo?
HABITOS;RECONOCIMIENTO;¿Reconoces temblores en tu cuerpo en hábitos bajo presión?
HABITOS;RECONOCIMIENTO;¿Notas calma muscular al repetir un hábito familiar?
HABITOS;RECONOCIMIENTO;¿Percibes cansancio vocal tras hábitos de comunicación repetidos?
HABITOS;RECONOCIMIENTO;¿Reconoces tensión en la frente al mantener hábitos mentales rígidos?
HABITOS;RECONOCIMIENTO;¿Notas frescura en tu cuerpo tras hábitos saludables de higiene?
HABITOS;RECONOCIMIENTO;¿Percibes la energía en tu pecho tras un hábito cumplido con éxito?
TIEMPOS;RECONOCIMIENTO;¿Eres consciente del tiempo que transcurre en este momento?
TIEMPOS;RECONOCIMIENTO;¿Notas cómo vives cada instante sin medirlo?
TIEMPOS;RECONOCIMIENTO;¿Reconoces la sensación de “estar en el ahora”?
TIEMPOS;RECONOCIMIENTO;¿Te das cuenta de tu respiración como medida del tiempo presente?
TIEMPOS;RECONOCIMIENTO;¿Eres consciente de que el tiempo fluye sin detenerse?
